SECCION_ID,YEAR,n_accidents,n_fatal,n_serious,n_victims_30d,n_vehicles_inv,imd_mean,vehicle_passages,ACI,aci_mean,aci_std,threshold_TCA,IS_TCA,ACI_rank_year,CARRETERA
M-406_13,2022,1,0,0,1,2,32691.0,11932215.0,8.380673663691109,71.37599441911213,97.7016555107621,169.0776499298742,0,149,M-406
M-406_14,2016,2,0,0,2,4,,,,,,,0,1,M-406
M-406_14,2018,1,0,0,1,2,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,M-406
M-406_14,2019,1,0,0,1,2,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-406
M-406_16,2016,2,0,1,2,3,,,,,,,0,1,M-406
M-406_16,2021,1,0,0,1,2,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,M-406
M-406_16,2022,2,0,0,3,3,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,M-406
M-406_16,2023,2,0,0,3,3,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,M-406
M-406_16,2024,1,0,0,1,2,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,M-406
M-406_17,2016,2,0,0,2,3,,,,,,,0,1,M-406
M-406_17,2017,1,0,0,1,1,,,,,,,0,1,M-406
M-406_17,2018,3,0,0,5,4,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,M-406
M-406_17,2019,3,0,0,3,4,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-406
M-406_17,2021,1,0,0,1,1,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,M-406
M-406_17,2022,1,0,0,1,2,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,M-406
M-406_17,2023,1,0,0,1,1,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,M-406
M-406_17,2024,1,0,0,1,1,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,M-406
M-406_2,2017,1,0,0,1,2,,,,,,,0,1,M-406
M-406_2,2018,2,0,0,2,2,26445.0,9652425.0,20.72018171599365,115.68686854823271,281.89695580947927,397.583824357712,0,108,M-406
M-406_2,2021,1,0,0,1,1,23182.0,8461430.0,11.818333307726943,105.54620988064922,237.3122646538113,342.8584745344605,0,137,M-406
M-406_3,2016,2,0,0,2,4,,,,,,,0,1,M-406
M-406_3,2017,1,0,0,1,2,,,,,,,0,1,M-406
M-406_3,2019,2,0,0,2,3,27640.0,10088600.0,19.824356204032274,88.56992570684956,217.4020087535106,305.97193446036016,0,108,M-406
M-406_3,2020,3,0,0,4,4,,,,,,,0,1,M-406
M-406_3,2021,1,0,0,1,2,37928.0,13843720.0,7.2234919515852685,105.54620988064922,237.3122646538113,342.8584745344605,0,147,M-406
M-406_3,2022,1,0,0,1,2,38907.0,14201055.0,7.041730350315523,71.37599441911213,97.7016555107621,169.0776499298742,0,153,M-406
M-406_3,2023,2,0,0,2,3,37824.0,13805760.0,14.486706997658947,76.29327711292254,117.44156197232847,193.734839085251,0,121,M-406
M-406_3,2024,2,0,0,2,3,39288.0,14340120.0,13.946884684368055,79.07698323958455,183.1540705009367,262.23105374052125,0,117,M-406
M-406_4,2016,3,0,0,3,3,,,,,,,0,1,M-406
M-406_4,2018,4,0,2,5,7,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,M-406
M-406_4,2019,1,0,0,1,1,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-406
M-406_4,2020,1,0,0,1,3,,,,,,,0,1,M-406
M-406_4,2021,1,0,1,3,2,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,M-406
M-406_4,2022,2,0,0,4,4,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,M-406
M-406_4,2024,2,0,0,2,3,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,M-406
M-406_5,2016,1,0,0,1,1,,,,,,,0,1,M-406
M-406_5,2017,1,0,0,1,3,,,,,,,0,1,M-406
M-406_5,2018,1,0,0,1,1,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,M-406
M-406_5,2021,1,0,1,1,2,36320.0,13256800.0,7.543298533582765,105.54620988064922,237.3122646538113,342.8584745344605,0,145,M-406
M-406_5,2022,2,0,1,3,4,36640.0,13373600.0,14.954836394089849,71.37599441911213,97.7016555107621,169.0776499298742,0,137,M-406
M-406_5,2023,1,0,0,1,1,37462.0,13673630.0,7.313346931283061,76.29327711292254,117.44156197232847,193.734839085251,0,136,M-406
M-406_6,2018,2,0,0,2,5,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,M-406
M-406_6,2019,3,0,0,5,7,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-406
M-406_6,2020,1,0,0,2,2,,,,,,,0,1,M-406
M-406_7,2017,1,0,0,1,2,,,,,,,0,1,M-406
M-406_7,2018,3,0,0,4,5,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,M-406
M-406_7,2019,1,0,0,1,1,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-406
M-406_7,2021,2,0,0,2,3,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,M-406
M-406_7,2023,1,0,0,1,1,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,M-406
M-406_8,2016,4,0,0,5,9,,,,,,,0,1,M-406
M-406_8,2017,2,0,0,3,4,,,,,,,0,1,M-406
M-406_8,2018,2,0,0,2,4,34477.0,12584105.0,15.893065100775939,115.68686854823271,281.89695580947927,397.583824357712,0,120,M-406
M-406_8,2019,3,0,0,3,5,33989.0,12405985.0,24.181876731271238,88.56992570684956,217.4020087535106,305.97193446036016,0,97,M-406
M-406_8,2020,4,0,0,6,8,,,,,,,0,1,M-406
M-406_8,2021,4,0,1,5,9,27472.0,10027280.0,39.8911768695,105.54620988064922,237.3122646538113,342.8584745344605,0,72,M-406
M-406_8,2022,3,0,0,5,7,30595.0,11167175.0,26.864448707931952,71.37599441911213,97.7016555107621,169.0776499298742,0,101,M-406
M-406_8,2023,2,0,0,2,4,29886.0,10908390.0,18.33451132568601,76.29327711292254,117.44156197232847,193.734839085251,0,109,M-406
M-406_8,2024,2,0,0,4,4,31820.0,11614300.0,17.22015102072445,79.07698323958455,183.1540705009367,262.23105374052125,0,111,M-406
M-406_9,2016,1,0,0,1,1,,,,,,,0,1,M-406
M-406_9,2017,3,0,0,8,8,,,,,,,0,1,M-406
M-406_9,2018,6,0,0,7,12,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,M-406
M-406_9,2019,5,0,1,5,9,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-406
M-406_9,2020,3,0,0,3,4,,,,,,,0,1,M-406
M-406_9,2021,7,0,1,8,13,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,M-406
M-406_9,2022,3,0,0,3,5,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,M-406
M-406_9,2023,2,0,0,5,4,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,M-406
M-406_9,2024,5,1,0,10,12,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,M-406
M-407_0,2016,6,0,1,8,14,,,,,,,0,1,M-407
M-407_0,2017,1,0,0,1,3,,,,,,,0,1,M-407
M-407_0,2018,2,0,0,3,4,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,M-407
M-407_0,2019,1,0,0,1,2,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-407
M-407_0,2020,3,0,0,4,8,,,,,,,0,1,M-407
M-407_0,2021,7,0,0,7,11,31344.0,11440560.0,61.1858160789332,105.54620988064922,237.3122646538113,342.8584745344605,0,47,M-407
M-407_0,2022,2,0,0,3,5,33341.0,12169465.0,16.434576211854836,71.37599441911213,97.7016555107621,169.0776499298742,0,132,M-407
M-407_0,2023,2,0,0,2,4,33117.0,12087705.0,16.545738004029715,76.29327711292254,117.44156197232847,193.734839085251,0,113,M-407
M-407_0,2024,2,0,0,2,5,30906.0,11280690.0,17.729411942000002,79.07698323958455,183.1540705009367,262.23105374052125,0,105,M-407
M-407_1,2017,3,1,0,4,3,,,,,,,0,1,M-407
M-407_1,2019,3,0,0,3,5,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-407
M-407_1,2022,4,0,0,5,7,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,M-407
M-407_1,2023,1,0,0,1,2,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,M-407
M-407_1,2024,4,0,0,4,7,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,M-407
M-407_10,2016,1,0,0,1,2,,,,,,,0,1,M-407
M-407_10,2017,1,0,0,1,1,,,,,,,0,1,M-407
M-407_10,2018,1,0,0,1,1,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,M-407
M-407_10,2019,2,0,0,5,4,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-407
M-407_10,2020,1,0,0,1,2,,,,,,,0,1,M-407
M-407_10,2022,1,0,1,1,2,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,M-407
M-407_10,2024,1,0,0,1,1,39316.0,14350340.0,6.968476008233951,79.07698323958455,183.1540705009367,262.23105374052125,0,140,M-407
M-407_11,2017,2,1,0,2,4,,,,,,,0,1,M-407
M-407_11,2021,1,0,0,1,1,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,M-407
M-407_11,2023,1,0,0,1,4,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,M-407
M-407_11,2024,1,0,0,1,1,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,M-407
M-407_12,2016,1,0,0,1,1,,,,,,,0,1,M-407
M-407_12,2017,1,0,0,1,2,,,,,,,0,1,M-407
M-407_12,2019,1,0,0,1,1,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-407
M-407_13,2017,1,0,0,3,2,,,,,,,0,1,M-407
M-407_13,2018,1,0,0,1,1,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,M-407
M-407_13,2019,1,0,0,1,2,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-407
M-407_14,2016,2,0,0,2,4,,,,,,,0,1,M-407
M-407_14,2018,1,0,0,1,2,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,M-407
M-407_15,2017,2,0,1,3,4,,,,,,,0,1,M-407
M-407_15,2018,1,0,0,1,1,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,M-407
M-407_15,2019,2,0,0,2,3,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-407
M-407_15,2020,1,0,0,1,2,,,,,,,0,1,M-407
M-407_15,2024,1,0,0,1,1,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,M-407
M-407_16,2018,1,0,0,1,1,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,M-407
M-407_16,2021,1,0,0,1,2,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,M-407
M-407_2,2016,10,0,0,11,15,,,,,,,0,1,M-407
M-407_2,2017,10,0,0,16,19,,,,,,,0,1,M-407
M-407_2,2018,8,0,1,10,12,56681.0,20688565.0,38.668704185138026,115.68686854823271,281.89695580947927,397.583824357712,0,71,M-407
M-407_2,2019,15,0,1,19,27,56032.0,20451680.0,73.34360795787926,88.56992570684956,217.4020087535106,305.97193446036016,0,31,M-407
M-407_2,2020,5,0,0,8,9,,,,,,,0,1,M-407
M-407_2,2021,8,0,0,8,12,51575.0,18824875.0,42.496962131222645,105.54620988064922,237.3122646538113,342.8584745344605,0,65,M-407
M-407_2,2022,5,0,0,6,8,60611.0,22123015.0,22.600897752860536,71.37599441911213,97.7016555107621,169.0776499298742,0,115,M-407
M-407_2,2024,8,0,0,8,14,53172.0,19407780.0,41.22058267354638,79.07698323958455,183.1540705009367,262.23105374052125,0,59,M-407
M-407_3,2017,1,0,0,4,2,,,,,,,0,1,M-407
M-407_3,2018,1,0,0,1,1,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,M-407
M-407_3,2020,3,0,0,3,4,,,,,,,0,1,M-407
M-407_3,2021,1,0,0,2,2,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,M-407
M-407_3,2022,3,1,0,5,5,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,M-407
M-407_3,2023,1,0,0,1,1,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,M-407
M-407_3,2024,1,0,0,4,3,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,M-407
M-407_4,2016,1,0,0,1,2,,,,,,,0,1,M-407
M-407_4,2017,1,0,0,1,2,,,,,,,0,1,M-407
M-407_4,2018,1,0,0,1,2,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,M-407
M-407_4,2019,4,0,0,5,8,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-407
M-407_4,2020,1,0,1,2,2,,,,,,,0,1,M-407
M-407_4,2021,1,0,0,1,2,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,M-407
M-407_4,2022,2,0,0,2,4,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,M-407
M-407_4,2023,1,0,0,1,1,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,M-407
M-407_5,2017,1,0,0,1,2,,,,,,,0,1,M-407
M-407_5,2018,1,0,1,1,2,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,M-407
M-407_5,2019,1,0,0,1,2,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-407
M-407_5,2022,1,0,1,1,1,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,M-407
M-407_5,2023,1,0,0,2,2,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,M-407
M-407_57,2021,1,0,0,5,3,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,M-407
M-407_6,2016,1,0,0,1,1,,,,,,,0,1,M-407
M-407_6,2018,1,0,0,1,1,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,M-407
M-407_6,2019,1,1,0,1,1,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-407
M-407_6,2023,1,0,0,1,2,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,M-407
M-407_6,2024,2,0,0,4,4,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,M-407
M-407_7,2016,1,0,0,1,2,,,,,,,0,1,M-407
M-407_7,2018,1,0,0,1,2,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,M-407
M-407_7,2022,1,0,0,2,3,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,M-407
M-407_8,2017,1,0,0,2,3,,,,,,,0,1,M-407
M-407_8,2019,3,0,0,3,5,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-407
M-407_8,2023,2,1,0,2,2,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,M-407
M-407_9,2018,2,0,0,2,4,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,M-407
M-407_9,2020,1,0,0,1,2,,,,,,,0,1,M-407
M-407_9,2022,1,0,0,1,2,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,M-407
M-407_9,2024,1,0,0,1,2,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,M-407
M-408_0,2016,3,0,0,5,10,,,,,,,0,1,M-408
M-408_0,2017,6,0,0,11,12,,,,,,,0,1,M-408
M-408_0,2018,3,0,0,4,6,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,M-408
M-408_0,2019,5,0,0,5,12,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-408
M-408_0,2020,2,0,0,4,7,,,,,,,0,1,M-408
M-408_0,2021,3,0,0,5,5,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,M-408
M-408_0,2022,5,0,0,8,12,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,M-408
M-408_0,2023,3,0,0,4,10,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,M-408
M-408_0,2024,2,0,0,4,6,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,M-408
M-408_1,2016,3,0,0,10,7,,,,,,,0,1,M-408
M-408_1,2017,4,0,0,7,9,,,,,,,0,1,M-408
M-408_1,2018,6,0,0,8,13,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,M-408
M-408_1,2019,2,1,0,2,2,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-408
M-408_1,2020,1,0,0,3,2,,,,,,,0,1,M-408
M-408_1,2021,3,0,0,3,7,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,M-408
M-408_1,2022,6,0,1,12,12,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,M-408
M-408_1,2023,2,0,0,7,5,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,M-408
M-408_1,2024,5,0,0,9,12,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,M-408
M-408_2,2016,3,0,0,5,6,,,,,,,0,1,M-408
M-408_2,2017,4,0,0,6,8,,,,,,,0,1,M-408
M-408_2,2018,4,0,0,6,9,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,M-408
M-408_2,2019,3,0,0,3,6,24418.0,8912570.0,33.660324687491936,88.56992570684956,217.4020087535106,305.97193446036016,0,74,M-408
M-408_2,2020,1,0,0,1,2,,,,,,,0,1,M-408
M-408_2,2021,2,0,0,5,3,21300.0,7774500.0,25.72512701781465,105.54620988064922,237.3122646538113,342.8584745344605,0,99,M-408
M-408_2,2022,2,0,0,4,4,19886.0,7258390.0,27.554319897387714,71.37599441911213,97.7016555107621,169.0776499298742,0,97,M-408
M-408_2,2023,3,0,1,3,5,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,M-408
M-408_3,2017,1,0,0,1,3,,,,,,,0,1,M-408
M-408_3,2018,2,0,0,2,5,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,M-408
M-408_3,2019,2,1,0,2,4,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-408
M-408_3,2020,1,0,0,3,2,,,,,,,0,1,M-408
M-408_3,2021,1,0,0,1,2,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,M-408
M-408_3,2022,2,0,1,8,5,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,M-408
M-408_3,2024,5,0,0,8,12,21899.0,7993135.0,62.5536788756852,79.07698323958455,183.1540705009367,262.23105374052125,0,38,M-408
M-408_4,2017,1,0,0,1,2,,,,,,,0,1,M-408
M-408_4,2019,1,0,0,1,2,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-408
M-408_4,2021,1,0,0,1,2,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,M-408
M-408_4,2022,1,0,0,1,1,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,M-408
M-408_5,2016,1,0,0,1,2,,,,,,,0,1,M-408
M-408_5,2017,6,0,0,7,10,,,,,,,0,1,M-408
M-408_5,2018,1,0,0,4,3,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,M-408
M-408_5,2019,2,0,0,2,2,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-408
M-408_5,2021,2,0,0,2,3,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,M-408
M-408_5,2022,1,0,0,1,2,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,M-408
M-408_5,2023,3,0,0,4,7,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,M-408
M-409_0,2016,2,0,0,4,5,,,,,,,0,1,M-409
M-409_0,2017,7,0,0,13,15,,,,,,,0,1,M-409
M-409_0,2018,4,0,0,9,9,40190.0,14669350.0,27.267738516021502,115.68686854823271,281.89695580947927,397.583824357712,0,94,M-409
M-409_0,2019,6,0,0,10,18,37850.0,13815250.0,43.4302672771032,88.56992570684956,217.4020087535106,305.97193446036016,0,53,M-409
M-409_0,2021,2,0,0,8,6,39647.0,14471155.0,13.820596904670014,105.54620988064922,237.3122646538113,342.8584745344605,0,131,M-409
M-409_0,2022,3,0,0,7,6,38072.0,13896280.0,21.588511457742648,71.37599441911213,97.7016555107621,169.0776499298742,0,116,M-409
M-409_0,2023,5,1,1,6,11,37331.0,13625815.0,36.69505273629504,76.29327711292254,117.44156197232847,193.734839085251,0,74,M-409
M-409_0,2024,7,0,0,12,16,34764.0,12688860.0,55.166500379072666,79.07698323958455,183.1540705009367,262.23105374052125,0,46,M-409
M-409_1,2016,3,0,1,5,8,,,,,,,0,1,M-409
M-409_1,2017,6,0,0,7,14,,,,,,,0,1,M-409
M-409_1,2018,1,0,0,1,2,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,M-409
M-409_1,2019,2,0,0,2,5,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-409
M-409_1,2020,1,0,0,1,1,,,,,,,0,1,M-409
M-409_1,2022,2,0,1,2,3,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,M-409
M-409_1,2024,4,0,0,6,6,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,M-409
M-409_2,2016,3,0,0,4,6,,,,,,,0,1,M-409
M-409_2,2018,2,0,0,4,4,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,M-409
M-409_2,2019,1,0,0,2,1,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-409
M-409_2,2021,2,0,1,3,4,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,M-409
M-409_2,2022,1,0,0,1,2,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,M-409
M-409_2,2023,1,0,0,2,5,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,M-409
M-40_0,2016,1,0,0,2,1,,,,,,,0,1,M-40
M-40_0,2017,1,0,0,1,1,,,,,,,0,1,M-40
M-40_0,2018,1,0,0,1,2,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,M-40
M-40_0,2019,1,0,0,1,2,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-40
M-40_0,2020,2,0,0,6,4,,,,,,,0,1,M-40
M-40_0,2021,3,0,0,4,5,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,M-40
M-40_0,2022,2,0,0,2,2,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,M-40
M-40_0,2023,1,0,0,1,1,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,M-40
M-40_0,2024,1,0,1,1,1,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,M-40
M-40_1,2017,3,0,0,7,8,,,,,,,0,1,M-40
M-40_1,2018,3,0,0,5,5,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,M-40
M-40_1,2019,3,0,1,3,5,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-40
M-40_1,2021,2,0,0,3,6,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,M-40
M-40_1,2022,2,0,1,2,2,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,M-40
M-40_1,2023,3,0,0,9,6,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,M-40
M-40_10,2016,5,0,0,5,13,,,,,,,0,1,M-40
M-40_10,2017,21,0,2,27,49,,,,,,,0,1,M-40
M-40_10,2018,10,0,0,10,24,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,M-40
M-40_10,2019,11,0,0,13,29,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-40
M-40_10,2020,8,0,1,10,16,,,,,,,0,1,M-40
M-40_10,2021,10,0,0,21,22,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,M-40
M-40_10,2022,19,0,0,25,41,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,M-40
M-40_10,2023,10,0,0,19,22,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,M-40
M-40_10,2024,10,0,0,17,29,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,M-40
M-40_11,2016,4,0,0,4,8,,,,,,,0,1,M-40
M-40_11,2017,7,1,0,14,16,,,,,,,0,1,M-40
M-40_11,2018,9,0,1,11,21,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,M-40
M-40_11,2019,10,0,0,20,27,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-40
M-40_11,2020,2,0,0,3,5,,,,,,,0,1,M-40
M-40_11,2021,9,0,0,13,27,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,M-40
M-40_11,2022,11,0,2,12,28,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,M-40
M-40_11,2023,3,0,1,4,8,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,M-40
M-40_11,2024,9,0,2,19,27,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,M-40
M-40_12,2016,2,0,0,2,5,,,,,,,0,1,M-40
M-40_12,2017,3,0,0,3,5,,,,,,,0,1,M-40
M-40_12,2018,5,0,0,5,12,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,M-40
M-40_12,2019,3,0,1,8,7,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-40
M-40_12,2020,5,0,0,6,7,,,,,,,0,1,M-40
M-40_12,2021,3,0,0,3,9,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,M-40
M-40_12,2022,5,0,0,7,10,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,M-40
M-40_12,2023,10,0,0,13,27,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,M-40
M-40_12,2024,10,0,0,15,28,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,M-40
M-40_13,2016,3,0,1,4,4,,,,,,,0,1,M-40
M-40_13,2017,4,0,1,7,7,,,,,,,0,1,M-40
M-40_13,2018,7,0,1,10,12,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,M-40
M-40_13,2019,2,0,0,2,7,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-40
M-40_13,2020,3,0,1,3,4,,,,,,,0,1,M-40
M-40_13,2021,1,0,0,1,2,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,M-40
M-40_13,2022,2,0,0,3,4,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,M-40
M-40_13,2023,4,0,0,10,9,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,M-40
M-40_13,2024,3,0,0,4,9,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,M-40
M-40_14,2016,5,0,0,5,12,,,,,,,0,1,M-40
M-40_14,2017,6,0,0,8,13,,,,,,,0,1,M-40
M-40_14,2018,7,1,0,9,16,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,M-40
M-40_14,2019,3,0,0,3,6,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-40
M-40_14,2020,2,0,0,2,3,,,,,,,0,1,M-40
M-40_14,2021,3,0,0,3,5,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,M-40
M-40_14,2022,8,0,0,10,16,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,M-40
M-40_14,2023,7,0,0,13,15,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,M-40
M-40_14,2024,6,0,1,9,16,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,M-40
M-40_15,2016,5,0,0,7,8,,,,,,,0,1,M-40
M-40_15,2017,10,0,0,10,24,,,,,,,0,1,M-40
M-40_15,2018,8,0,0,9,18,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,M-40
M-40_15,2019,6,0,0,7,16,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,M-40
M-40_15,2020,4,0,2,5,9,,,,,,,0,1,M-40
M-40_15,2021,7,0,0,7,12,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,M-40
