SECCION_ID,CARRETERA,YEAR,n_accidents,n_fatal_30d,n_serious_30d,n_victims_30d,ASI_pct
M-605_2,M-605,2021,1,0,0,5,0.0
M-605_2,M-605,2023,1,0,0,1,0.0
M-605_3,M-605,2016,1,0,0,2,0.0
M-605_3,M-605,2017,1,0,0,1,0.0
M-605_3,M-605,2020,1,0,0,2,0.0
M-605_3,M-605,2024,1,0,0,1,0.0
M-605_4,M-605,2016,1,0,1,2,50.0
M-605_5,M-605,2021,1,0,0,1,0.0
M-607 CRBC_19,M-607 CRBC,2022,1,0,0,2,0.0
M-607 CRBC_26,M-607 CRBC,2016,1,0,0,1,0.0
M-607_10,M-607,2016,1,0,0,1,0.0
M-607_10,M-607,2017,1,0,0,1,0.0
M-607_10,M-607,2018,1,0,0,2,0.0
M-607_10,M-607,2020,2,0,0,3,0.0
M-607_10,M-607,2022,3,0,1,3,33.3333
M-607_10,M-607,2023,3,0,1,3,33.3333
M-607_11,M-607,2016,4,0,1,6,16.6667
M-607_11,M-607,2017,2,0,0,3,0.0
M-607_11,M-607,2018,1,0,0,1,0.0
M-607_11,M-607,2019,2,0,0,2,0.0
M-607_11,M-607,2021,3,0,0,3,0.0
M-607_11,M-607,2022,2,0,0,2,0.0
M-607_11,M-607,2023,1,0,0,1,0.0
M-607_11,M-607,2024,1,0,0,1,0.0
M-607_12,M-607,2016,6,0,0,8,0.0
M-607_12,M-607,2017,8,0,1,10,10.0
M-607_12,M-607,2018,16,0,1,18,5.5556
M-607_12,M-607,2019,3,0,0,3,0.0
M-607_12,M-607,2020,4,0,0,5,0.0
M-607_12,M-607,2021,9,0,0,12,0.0
M-607_12,M-607,2022,8,0,0,8,0.0
M-607_12,M-607,2023,6,2,0,8,25.0
M-607_12,M-607,2024,5,0,0,7,0.0
M-607_13,M-607,2016,3,0,0,3,0.0
M-607_13,M-607,2017,2,0,0,3,0.0
M-607_13,M-607,2018,3,0,0,4,0.0
M-607_13,M-607,2019,5,0,0,6,0.0
M-607_13,M-607,2020,2,0,0,3,0.0
M-607_13,M-607,2021,4,0,0,4,0.0
M-607_13,M-607,2022,1,0,0,1,0.0
M-607_13,M-607,2023,1,0,0,1,0.0
M-607_13,M-607,2024,2,0,0,4,0.0
M-607_14,M-607,2016,6,0,1,7,14.2857
M-607_14,M-607,2017,5,0,1,7,14.2857
M-607_14,M-607,2018,9,0,0,14,0.0
M-607_14,M-607,2019,9,0,0,13,0.0
M-607_14,M-607,2020,4,0,0,4,0.0
M-607_14,M-607,2021,5,0,0,5,0.0
M-607_14,M-607,2022,3,0,0,3,0.0
M-607_14,M-607,2023,7,0,0,13,0.0
M-607_14,M-607,2024,3,0,0,3,0.0
M-607_15,M-607,2016,8,0,0,11,0.0
M-607_15,M-607,2017,5,0,0,7,0.0
M-607_15,M-607,2018,10,0,1,14,7.1429
M-607_15,M-607,2019,4,0,0,4,0.0
M-607_15,M-607,2020,5,0,0,5,0.0
M-607_15,M-607,2021,4,0,0,4,0.0
M-607_15,M-607,2022,5,0,0,8,0.0
M-607_15,M-607,2023,2,0,0,4,0.0
M-607_15,M-607,2024,4,0,2,4,50.0
M-607_16,M-607,2016,3,1,0,3,33.3333
M-607_16,M-607,2017,5,0,0,5,0.0
M-607_16,M-607,2018,4,0,0,7,0.0
M-607_16,M-607,2019,2,0,0,2,0.0
M-607_16,M-607,2020,3,0,0,3,0.0
M-607_16,M-607,2022,1,0,0,1,0.0
M-607_16,M-607,2023,3,0,0,4,0.0
M-607_16,M-607,2024,1,0,0,1,0.0
M-607_17,M-607,2016,7,0,0,8,0.0
M-607_17,M-607,2017,7,0,0,10,0.0
M-607_17,M-607,2018,5,0,0,6,0.0
M-607_17,M-607,2019,2,0,0,2,0.0
M-607_17,M-607,2020,5,0,0,6,0.0
M-607_17,M-607,2021,3,0,0,5,0.0
M-607_17,M-607,2022,3,0,0,4,0.0
M-607_17,M-607,2023,3,0,0,4,0.0
M-607_17,M-607,2024,1,0,0,2,0.0
M-607_18,M-607,2016,4,0,0,4,0.0
M-607_18,M-607,2017,4,0,1,4,25.0
M-607_18,M-607,2018,1,0,0,1,0.0
M-607_18,M-607,2019,4,0,0,6,0.0
M-607_18,M-607,2020,1,0,0,1,0.0
M-607_18,M-607,2021,2,0,0,3,0.0
M-607_18,M-607,2022,2,0,0,2,0.0
M-607_18,M-607,2023,2,0,0,2,0.0
M-607_18,M-607,2024,2,1,0,2,50.0
M-607_19,M-607,2016,1,0,0,1,0.0
M-607_19,M-607,2017,1,0,0,3,0.0
M-607_19,M-607,2018,3,0,0,4,0.0
M-607_19,M-607,2019,1,0,0,1,0.0
M-607_19,M-607,2020,1,0,0,1,0.0
M-607_19,M-607,2021,1,0,0,1,0.0
M-607_19,M-607,2024,1,0,0,1,0.0
M-607_20,M-607,2016,11,0,2,22,9.0909
M-607_20,M-607,2017,6,1,0,9,11.1111
M-607_20,M-607,2018,9,0,2,10,20.0
M-607_20,M-607,2019,5,0,0,6,0.0
M-607_20,M-607,2020,12,0,0,12,0.0
M-607_20,M-607,2021,5,0,0,8,0.0
M-607_20,M-607,2022,6,0,0,8,0.0
M-607_20,M-607,2023,4,0,0,5,0.0
M-607_21,M-607,2016,5,0,0,6,0.0
M-607_21,M-607,2017,3,0,0,4,0.0
M-607_21,M-607,2018,5,0,0,5,0.0
M-607_21,M-607,2019,4,0,0,6,0.0
M-607_21,M-607,2020,7,0,0,14,0.0
M-607_21,M-607,2021,2,0,0,3,0.0
M-607_21,M-607,2022,3,0,0,3,0.0
M-607_21,M-607,2023,1,0,0,2,0.0
M-607_22,M-607,2016,4,0,0,4,0.0
M-607_22,M-607,2017,2,0,0,3,0.0
M-607_22,M-607,2020,1,0,0,1,0.0
M-607_22,M-607,2021,1,0,0,3,0.0
M-607_22,M-607,2023,1,0,0,1,0.0
M-607_23,M-607,2016,1,0,0,1,0.0
M-607_23,M-607,2017,1,0,1,1,100.0
M-607_23,M-607,2018,2,0,0,9,0.0
M-607_23,M-607,2019,2,0,0,2,0.0
M-607_23,M-607,2020,1,0,0,4,0.0
M-607_23,M-607,2021,2,1,0,3,33.3333
M-607_23,M-607,2022,1,0,1,1,100.0
M-607_24,M-607,2016,4,0,0,5,0.0
M-607_24,M-607,2017,3,0,0,4,0.0
M-607_24,M-607,2018,5,0,0,9,0.0
M-607_24,M-607,2019,2,0,0,3,0.0
M-607_24,M-607,2020,2,0,0,3,0.0
M-607_24,M-607,2021,1,0,0,1,0.0
M-607_24,M-607,2022,1,0,0,1,0.0
M-607_24,M-607,2023,2,0,2,3,66.6667
M-607_24,M-607,2024,1,0,0,1,0.0
M-607_25,M-607,2016,1,0,0,1,0.0
M-607_25,M-607,2017,4,0,1,7,14.2857
M-607_25,M-607,2018,1,0,0,1,0.0
M-607_25,M-607,2019,5,0,0,5,0.0
M-607_25,M-607,2020,3,0,0,4,0.0
M-607_25,M-607,2021,2,0,0,2,0.0
M-607_25,M-607,2022,4,0,0,4,0.0
M-607_25,M-607,2023,3,0,0,4,0.0
M-607_25,M-607,2024,3,0,0,5,0.0
M-607_26,M-607,2017,2,0,1,2,50.0
M-607_26,M-607,2018,1,0,0,1,0.0
M-607_26,M-607,2019,3,0,0,5,0.0
M-607_26,M-607,2020,1,0,0,1,0.0
M-607_26,M-607,2021,1,0,0,1,0.0
M-607_26,M-607,2022,3,0,0,3,0.0
M-607_26,M-607,2023,3,0,1,3,33.3333
M-607_26,M-607,2024,2,0,0,2,0.0
M-607_27,M-607,2016,1,0,0,1,0.0
M-607_27,M-607,2017,5,0,0,7,0.0
M-607_27,M-607,2018,4,0,0,4,0.0
M-607_27,M-607,2019,2,0,0,3,0.0
M-607_27,M-607,2021,2,0,0,2,0.0
M-607_27,M-607,2022,2,0,0,3,0.0
M-607_28,M-607,2016,3,0,0,4,0.0
M-607_28,M-607,2017,1,0,0,3,0.0
M-607_28,M-607,2018,2,0,0,3,0.0
M-607_28,M-607,2019,2,0,0,2,0.0
M-607_28,M-607,2022,1,0,0,1,0.0
M-607_28,M-607,2024,3,1,0,6,16.6667
M-607_29,M-607,2016,1,0,0,1,0.0
M-607_29,M-607,2017,1,0,0,1,0.0
M-607_29,M-607,2021,2,0,0,4,0.0
M-607_29,M-607,2023,1,0,0,1,0.0
M-607_29,M-607,2024,2,0,0,2,0.0
M-607_30,M-607,2016,3,0,0,5,0.0
M-607_30,M-607,2017,1,0,0,1,0.0
M-607_30,M-607,2018,4,0,3,8,37.5
M-607_30,M-607,2021,1,0,0,1,0.0
M-607_30,M-607,2022,4,0,0,5,0.0
M-607_30,M-607,2023,2,0,1,2,50.0
M-607_30,M-607,2024,2,0,0,2,0.0
M-607_31,M-607,2016,5,0,0,5,0.0
M-607_31,M-607,2017,1,0,0,1,0.0
M-607_31,M-607,2018,4,0,0,8,0.0
M-607_31,M-607,2020,1,0,0,1,0.0
M-607_31,M-607,2023,1,0,0,3,0.0
M-607_32,M-607,2016,1,0,0,1,0.0
M-607_32,M-607,2017,2,0,0,2,0.0
M-607_32,M-607,2018,2,0,0,2,0.0
M-607_32,M-607,2019,2,0,0,2,0.0
M-607_32,M-607,2020,3,0,0,3,0.0
M-607_32,M-607,2021,1,0,0,1,0.0
M-607_32,M-607,2022,1,0,0,1,0.0
M-607_32,M-607,2023,1,0,0,1,0.0
M-607_32,M-607,2024,1,0,0,2,0.0
M-607_33,M-607,2019,3,0,1,3,33.3333
M-607_33,M-607,2021,1,0,0,1,0.0
M-607_33,M-607,2022,2,0,0,2,0.0
M-607_33,M-607,2023,2,0,0,2,0.0
M-607_33,M-607,2024,1,0,0,2,0.0
M-607_34,M-607,2016,2,0,0,2,0.0
M-607_34,M-607,2017,1,0,0,2,0.0
M-607_34,M-607,2018,2,0,0,4,0.0
M-607_34,M-607,2019,1,0,0,1,0.0
M-607_34,M-607,2021,1,0,0,1,0.0
M-607_34,M-607,2022,3,0,0,3,0.0
M-607_34,M-607,2023,2,0,0,9,0.0
M-607_34,M-607,2024,2,0,0,6,0.0
M-607_35,M-607,2016,3,0,0,4,0.0
M-607_35,M-607,2017,1,0,0,1,0.0
M-607_35,M-607,2018,1,0,0,1,0.0
M-607_35,M-607,2019,4,0,0,6,0.0
M-607_35,M-607,2022,3,0,0,6,0.0
M-607_35,M-607,2023,1,0,0,1,0.0
M-607_35,M-607,2024,3,0,0,4,0.0
M-607_36,M-607,2017,1,0,1,1,100.0
M-607_37,M-607,2016,1,0,0,1,0.0
M-607_37,M-607,2018,1,0,0,1,0.0
M-607_37,M-607,2022,1,0,0,1,0.0
M-607_37,M-607,2023,1,0,0,1,0.0
M-607_38,M-607,2016,1,0,1,1,100.0
M-607_38,M-607,2019,1,0,0,1,0.0
M-607_38,M-607,2020,1,0,0,2,0.0
M-607_39,M-607,2018,2,0,0,2,0.0
M-607_39,M-607,2019,1,0,0,2,0.0
M-607_39,M-607,2023,1,1,1,2,100.0
M-607_40,M-607,2019,1,0,1,1,100.0
M-607_41,M-607,2016,2,0,0,2,0.0
M-607_41,M-607,2020,1,0,1,2,50.0
M-607_42,M-607,2016,1,0,0,1,0.0
M-607_42,M-607,2017,1,0,0,1,0.0
M-607_42,M-607,2018,2,0,0,2,0.0
M-607_42,M-607,2020,3,0,1,5,20.0
M-607_42,M-607,2024,1,0,1,3,33.3333
M-607_43,M-607,2018,1,0,0,1,0.0
M-607_43,M-607,2019,1,0,0,1,0.0
M-607_43,M-607,2021,1,0,0,2,0.0
M-607_44,M-607,2020,1,0,0,1,0.0
M-607_44,M-607,2021,1,0,0,5,0.0
M-607_46,M-607,2018,1,0,0,1,0.0
M-607_46,M-607,2019,1,1,0,1,100.0
M-607_46,M-607,2022,1,0,0,2,0.0
M-607_47,M-607,2016,1,0,0,2,0.0
M-607_47,M-607,2017,2,1,2,4,75.0
M-607_47,M-607,2019,1,0,0,2,0.0
M-607_47,M-607,2022,1,0,0,1,0.0
M-607_48,M-607,2016,2,0,1,4,25.0
M-607_48,M-607,2017,2,0,0,2,0.0
M-607_48,M-607,2019,1,0,0,3,0.0
M-607_48,M-607,2020,1,0,0,1,0.0
M-607_48,M-607,2021,1,0,0,1,0.0
M-607_48,M-607,2022,3,1,0,4,25.0
M-607_48,M-607,2023,3,0,0,3,0.0
M-607_49,M-607,2016,2,0,0,2,0.0
M-607_49,M-607,2017,2,0,0,2,0.0
M-607_49,M-607,2018,3,0,0,3,0.0
M-607_49,M-607,2019,3,0,1,3,33.3333
M-607_49,M-607,2020,2,0,0,2,0.0
M-607_49,M-607,2021,4,0,1,4,25.0
M-607_49,M-607,2022,3,0,0,3,0.0
M-607_49,M-607,2023,4,0,0,8,0.0
M-607_49,M-607,2024,1,0,0,1,0.0
M-607_50,M-607,2016,1,0,2,2,100.0
M-607_50,M-607,2019,1,0,0,1,0.0
M-607_50,M-607,2020,1,0,0,1,0.0
M-607_50,M-607,2022,1,0,0,1,0.0
M-607_51,M-607,2017,3,0,0,3,0.0
M-607_51,M-607,2018,1,0,0,1,0.0
M-607_51,M-607,2019,1,0,0,1,0.0
M-607_51,M-607,2020,2,0,0,2,0.0
M-607_51,M-607,2022,2,0,0,2,0.0
M-607_52,M-607,2016,2,0,0,2,0.0
M-607_52,M-607,2019,1,0,0,1,0.0
M-607_53,M-607,2016,1,0,1,3,33.3333
M-607_53,M-607,2021,1,0,0,2,0.0
M-607_54,M-607,2016,1,0,0,1,0.0
M-607_54,M-607,2019,2,0,0,2,0.0
M-607_54,M-607,2022,1,0,0,1,0.0
M-607_54,M-607,2023,1,0,0,5,0.0
M-607_54,M-607,2024,1,0,0,1,0.0
M-607_55,M-607,2018,2,0,0,2,0.0
M-607_55,M-607,2019,1,0,0,1,0.0
M-607_55,M-607,2024,2,0,1,4,25.0
M-607_56,M-607,2019,1,0,0,1,0.0
M-607_56,M-607,2022,1,0,0,1,0.0
M-607_57,M-607,2016,1,0,0,1,0.0
M-607_57,M-607,2019,2,0,0,3,0.0
M-607_57,M-607,2024,1,0,0,1,0.0
M-607_58,M-607,2021,1,0,0,1,0.0
M-607_9,M-607,2017,1,0,0,1,0.0
M-607_9,M-607,2018,2,0,0,3,0.0
M-607_9,M-607,2019,1,0,0,1,0.0
M-607_9,M-607,2022,1,0,0,1,0.0
M-607_9,M-607,2023,2,0,0,3,0.0
M-607_9,M-607,2024,1,0,0,1,0.0
M-608_0,M-608,2016,5,0,1,12,8.3333
M-608_0,M-608,2017,1,0,0,1,0.0
M-608_0,M-608,2020,1,0,0,1,0.0
M-608_0,M-608,2023,1,0,0,1,0.0
M-608_1,M-608,2017,3,2,0,5,40.0
M-608_1,M-608,2020,3,0,0,3,0.0
M-608_10,M-608,2017,2,0,0,5,0.0
M-608_10,M-608,2019,1,0,0,1,0.0
M-608_10,M-608,2022,1,0,0,1,0.0
M-608_10,M-608,2023,1,0,0,1,0.0
M-608_12,M-608,2016,3,0,1,3,33.3333
M-608_12,M-608,2017,1,0,0,1,0.0
M-608_12,M-608,2020,1,0,0,1,0.0
M-608_12,M-608,2021,1,0,0,1,0.0
M-608_13,M-608,2016,2,0,1,3,33.3333
M-608_13,M-608,2018,1,0,0,1,0.0
M-608_13,M-608,2020,1,0,0,1,0.0
M-608_13,M-608,2021,1,0,0,1,0.0
M-608_13,M-608,2022,1,0,0,1,0.0
M-608_13,M-608,2024,1,0,0,1,0.0
M-608_14,M-608,2016,1,0,0,1,0.0
M-608_14,M-608,2017,2,0,0,2,0.0
M-608_14,M-608,2018,2,0,0,3,0.0
M-608_14,M-608,2019,2,0,1,6,16.6667
M-608_14,M-608,2020,1,0,1,7,14.2857
M-608_14,M-608,2021,3,0,0,3,0.0
M-608_15,M-608,2016,1,0,0,1,0.0
M-608_15,M-608,2018,1,0,0,1,0.0
M-608_15,M-608,2019,1,0,0,1,0.0
M-608_15,M-608,2020,1,0,1,1,100.0
M-608_16,M-608,2018,1,0,0,1,0.0
M-608_16,M-608,2019,1,0,0,1,0.0
M-608_16,M-608,2023,1,0,0,1,0.0
M-608_16,M-608,2024,1,0,0,4,0.0
M-608_17,M-608,2016,1,0,0,2,0.0
M-608_17,M-608,2018,1,0,1,1,100.0
M-608_17,M-608,2021,2,1,0,3,33.3333
M-608_17,M-608,2023,1,0,0,1,0.0
M-608_18,M-608,2016,1,0,0,1,0.0
M-608_18,M-608,2018,2,0,0,4,0.0
M-608_18,M-608,2019,4,0,0,5,0.0
M-608_18,M-608,2020,2,0,0,4,0.0
M-608_18,M-608,2024,1,0,0,1,0.0
M-608_19,M-608,2016,2,1,0,2,50.0
M-608_19,M-608,2017,3,0,1,4,25.0
M-608_19,M-608,2018,4,0,0,5,0.0
M-608_19,M-608,2020,1,0,0,1,0.0
M-608_19,M-608,2021,1,0,0,1,0.0
M-608_19,M-608,2022,1,0,0,1,0.0
M-608_2,M-608,2016,1,0,0,2,0.0
M-608_2,M-608,2017,2,0,1,7,14.2857
M-608_2,M-608,2021,1,0,0,1,0.0
M-608_20,M-608,2016,2,0,0,2,0.0
M-608_20,M-608,2017,3,0,0,7,0.0
M-608_20,M-608,2018,1,0,0,2,0.0
M-608_20,M-608,2019,1,0,0,1,0.0
M-608_20,M-608,2022,2,0,0,2,0.0
M-608_20,M-608,2023,1,0,0,1,0.0
M-608_20,M-608,2024,1,0,0,1,0.0
M-608_21,M-608,2018,1,0,0,1,0.0
M-608_21,M-608,2020,2,0,0,4,0.0
M-608_21,M-608,2021,2,0,0,2,0.0
M-608_21,M-608,2022,1,0,0,1,0.0
M-608_21,M-608,2024,4,0,2,6,33.3333
M-608_22,M-608,2016,1,0,0,2,0.0
M-608_22,M-608,2022,1,0,0,2,0.0
M-608_23,M-608,2016,3,0,0,3,0.0
M-608_23,M-608,2017,1,0,0,1,0.0
M-608_23,M-608,2018,3,0,1,3,33.3333
M-608_23,M-608,2020,1,0,0,2,0.0
M-608_23,M-608,2022,1,0,0,2,0.0
M-608_23,M-608,2023,1,0,0,2,0.0
M-608_23,M-608,2024,1,0,1,1,100.0
M-608_24,M-608,2016,1,0,0,4,0.0
M-608_24,M-608,2017,3,0,0,3,0.0
M-608_24,M-608,2019,1,0,0,1,0.0
M-608_24,M-608,2021,5,0,0,8,0.0
M-608_24,M-608,2022,1,0,0,1,0.0
M-608_24,M-608,2024,2,0,0,2,0.0
M-608_25,M-608,2017,1,0,0,1,0.0
M-608_25,M-608,2018,1,0,0,1,0.0
M-608_25,M-608,2019,3,0,0,3,0.0
M-608_25,M-608,2020,2,0,0,2,0.0
M-608_25,M-608,2021,1,0,0,1,0.0
M-608_25,M-608,2022,1,0,0,1,0.0
M-608_25,M-608,2024,2,0,0,3,0.0
M-608_26,M-608,2017,1,0,0,1,0.0
M-608_26,M-608,2018,3,0,3,5,60.0
M-608_26,M-608,2019,2,1,1,4,50.0
M-608_26,M-608,2021,1,0,0,1,0.0
M-608_26,M-608,2022,1,2,0,2,100.0
M-608_27,M-608,2016,1,0,0,1,0.0
M-608_27,M-608,2019,1,0,0,1,0.0
M-608_27,M-608,2020,1,0,0,1,0.0
M-608_27,M-608,2021,2,0,0,2,0.0
M-608_28,M-608,2016,1,1,0,1,100.0
M-608_28,M-608,2018,1,0,0,1,0.0
M-608_28,M-608,2020,1,0,0,1,0.0
M-608_28,M-608,2022,2,0,0,2,0.0
M-608_28,M-608,2024,1,0,0,1,0.0
M-608_29,M-608,2016,2,0,1,5,20.0
M-608_29,M-608,2018,1,0,0,1,0.0
M-608_29,M-608,2019,2,0,0,3,0.0
M-608_29,M-608,2020,2,0,0,2,0.0
M-608_29,M-608,2024,1,0,0,2,0.0
M-608_3,M-608,2016,1,0,0,1,0.0
M-608_3,M-608,2021,1,0,0,1,0.0
M-608_30,M-608,2019,1,0,0,1,0.0
M-608_30,M-608,2021,3,0,0,4,0.0
M-608_30,M-608,2022,2,0,0,2,0.0
M-608_31,M-608,2016,1,0,0,1,0.0
M-608_31,M-608,2017,1,0,0,1,0.0
M-608_31,M-608,2021,1,0,0,2,0.0
M-608_31,M-608,2023,1,0,0,1,0.0
M-608_31,M-608,2024,1,0,0,1,0.0
M-608_32,M-608,2017,2,0,0,2,0.0
M-608_32,M-608,2022,3,0,0,3,0.0
M-608_32,M-608,2023,1,0,0,1,0.0
M-608_33,M-608,2016,2,0,0,4,0.0
M-608_33,M-608,2017,1,0,0,1,0.0
M-608_33,M-608,2018,1,0,0,1,0.0
M-608_33,M-608,2020,1,0,0,2,0.0
M-608_33,M-608,2021,2,0,0,3,0.0
M-608_33,M-608,2023,2,0,0,3,0.0
M-608_34,M-608,2016,1,0,0,2,0.0
M-608_34,M-608,2018,1,0,0,1,0.0
M-608_34,M-608,2020,1,0,0,1,0.0
M-608_34,M-608,2021,2,0,0,5,0.0
M-608_34,M-608,2024,2,0,0,5,0.0
M-608_35,M-608,2016,2,0,1,2,50.0
M-608_35,M-608,2017,2,0,0,4,0.0
M-608_35,M-608,2018,2,0,0,2,0.0
M-608_35,M-608,2022,1,0,0,1,0.0
M-608_35,M-608,2023,2,0,0,2,0.0
M-608_36,M-608,2016,4,0,1,4,25.0
M-608_36,M-608,2017,2,0,0,2,0.0
M-608_36,M-608,2018,4,0,0,5,0.0
M-608_36,M-608,2019,3,0,0,4,0.0
M-608_36,M-608,2020,2,0,0,3,0.0
M-608_36,M-608,2021,1,0,0,1,0.0
M-608_36,M-608,2022,4,0,0,6,0.0
M-608_36,M-608,2023,3,0,0,7,0.0
M-608_36,M-608,2024,5,0,0,6,0.0
M-608_37,M-608,2017,2,0,0,3,0.0
M-608_37,M-608,2020,3,0,0,6,0.0
M-608_37,M-608,2021,2,0,0,3,0.0
M-608_37,M-608,2022,4,1,0,9,11.1111
M-608_37,M-608,2023,1,0,0,1,0.0
M-608_37,M-608,2024,1,0,0,3,0.0
M-608_38,M-608,2016,1,0,0,1,0.0
M-608_38,M-608,2017,2,0,1,8,12.5
M-608_38,M-608,2018,1,0,0,2,0.0
M-608_38,M-608,2019,3,0,2,5,40.0
M-608_38,M-608,2020,2,0,0,2,0.0
M-608_38,M-608,2021,3,0,0,7,0.0
M-608_38,M-608,2022,2,0,0,3,0.0
M-608_38,M-608,2023,3,4,1,8,62.5
M-608_38,M-608,2024,1,0,0,4,0.0
M-608_39,M-608,2016,2,0,0,2,0.0
M-608_39,M-608,2019,2,0,0,5,0.0
M-608_39,M-608,2020,1,0,0,1,0.0
M-608_39,M-608,2022,2,0,0,4,0.0
M-608_4,M-608,2017,1,0,0,2,0.0
M-608_4,M-608,2018,1,0,0,1,0.0
M-608_4,M-608,2022,1,0,0,2,0.0
M-608_4,M-608,2023,1,0,0,1,0.0
M-608_40,M-608,2016,3,0,0,6,0.0
M-608_40,M-608,2017,1,0,0,1,0.0
M-608_40,M-608,2021,2,0,0,2,0.0
M-608_40,M-608,2022,1,1,0,1,100.0
M-608_41,M-608,2016,2,0,0,3,0.0
M-608_41,M-608,2018,2,0,0,2,0.0
M-608_41,M-608,2019,2,0,0,2,0.0
M-608_41,M-608,2021,2,0,0,2,0.0
M-608_41,M-608,2022,2,0,0,2,0.0
M-608_41,M-608,2023,1,0,0,2,0.0
M-608_41,M-608,2024,1,0,0,1,0.0
M-608_5,M-608,2020,1,0,0,1,0.0
M-608_5,M-608,2022,1,0,0,2,0.0
M-608_7,M-608,2017,1,0,0,1,0.0
M-608_7,M-608,2018,1,0,0,1,0.0
M-608_7,M-608,2023,1,0,0,1,0.0
M-608_7,M-608,2024,1,0,0,2,0.0
M-608_8,M-608,2017,1,0,0,2,0.0
M-608_8,M-608,2020,1,0,1,1,100.0
M-608_8,M-608,2022,1,0,0,1,0.0
M-608_8,M-608,2024,2,0,0,2,0.0
M-608_9,M-608,2016,2,0,0,3,0.0
M-608_9,M-608,2020,1,0,1,1,100.0
M-608_9,M-608,2023,2,1,1,6,33.3333
M-609_0,M-609,2016,4,0,0,5,0.0
M-609_0,M-609,2018,1,0,0,1,0.0
M-609_0,M-609,2019,4,0,0,8,0.0
M-609_0,M-609,2021,2,0,1,3,33.3333
M-609_0,M-609,2022,1,0,0,3,0.0
M-609_0,M-609,2023,1,0,0,1,0.0
M-609_0,M-609,2024,3,0,0,5,0.0
M-609_1,M-609,2018,1,0,0,4,0.0
M-609_1,M-609,2019,2,0,0,2,0.0
M-609_1,M-609,2020,1,0,0,3,0.0
M-609_1,M-609,2021,1,0,0,2,0.0
M-609_1,M-609,2023,2,0,0,2,0.0
M-609_14,M-609,2017,1,0,0,1,0.0
M-609_2,M-609,2016,1,1,0,1,100.0
M-609_2,M-609,2019,2,0,0,5,0.0
M-609_2,M-609,2020,2,0,0,2,0.0
M-609_2,M-609,2021,1,0,0,1,0.0
M-609_2,M-609,2022,1,0,0,2,0.0
M-609_2,M-609,2023,1,0,0,4,0.0
M-609_3,M-609,2016,1,0,0,2,0.0
M-609_3,M-609,2017,4,0,0,4,0.0
M-609_3,M-609,2020,1,0,0,1,0.0
M-609_3,M-609,2021,1,1,0,1,100.0
M-609_3,M-609,2022,2,2,0,5,40.0
M-609_3,M-609,2023,1,0,0,1,0.0
M-609_35,M-609,2017,1,0,0,4,0.0
M-609_4,M-609,2019,1,0,0,3,0.0
M-609_4,M-609,2020,1,1,0,1,100.0
M-609_4,M-609,2021,2,0,0,4,0.0
M-609_5,M-609,2018,1,0,0,1,0.0
M-609_5,M-609,2019,2,0,0,2,0.0
M-609_5,M-609,2024,1,0,0,2,0.0
M-610_1,M-610,2016,1,0,0,2,0.0
M-610_1,M-610,2017,2,0,0,2,0.0
M-610_1,M-610,2018,2,0,0,6,0.0
M-610_1,M-610,2020,1,0,0,1,0.0
M-610_10,M-610,2021,1,0,0,1,0.0
M-610_11,M-610,2022,1,0,0,1,0.0
M-610_12,M-610,2018,1,0,0,1,0.0
M-610_13,M-610,2024,1,0,0,1,0.0
M-610_14,M-610,2017,1,0,0,1,0.0
M-610_14,M-610,2019,1,0,1,1,100.0
M-610_14,M-610,2020,1,0,0,1,0.0
M-610_14,M-610,2023,1,0,0,1,0.0
M-610_14,M-610,2024,1,0,0,2,0.0
M-610_16,M-610,2017,1,0,0,2,0.0
M-610_18,M-610,2021,2,0,0,2,0.0
M-610_19,M-610,2018,1,0,0,1,0.0
M-610_19,M-610,2019,1,0,0,1,0.0
M-610_19,M-610,2021,1,0,0,2,0.0
M-610_2,M-610,2020,1,0,0,1,0.0
M-610_2,M-610,2022,1,0,0,1,0.0
M-610_20,M-610,2018,1,0,0,1,0.0
M-610_20,M-610,2019,1,0,0,1,0.0
M-610_20,M-610,2020,1,0,0,1,0.0
M-610_20,M-610,2021,1,0,0,1,0.0
M-610_4,M-610,2016,1,0,0,1,0.0
M-610_4,M-610,2017,1,0,1,2,50.0
M-610_4,M-610,2018,2,0,0,2,0.0
M-610_4,M-610,2024,1,0,0,1,0.0
M-610_5,M-610,2018,1,0,0,1,0.0
M-610_5,M-610,2020,1,0,0,1,0.0
M-610_7,M-610,2021,1,0,0,1,0.0
M-611_1,M-611,2024,1,0,0,1,0.0
M-611_10,M-611,2016,1,0,0,4,0.0
M-611_10,M-611,2018,1,0,0,1,0.0
M-611_10,M-611,2020,1,0,0,2,0.0
M-611_11,M-611,2016,1,0,0,1,0.0
M-611_11,M-611,2017,1,0,0,1,0.0
M-611_11,M-611,2018,1,0,0,1,0.0
M-611_11,M-611,2019,3,0,1,7,14.2857
M-611_11,M-611,2020,1,0,0,1,0.0
M-611_11,M-611,2023,1,0,0,1,0.0
M-611_11,M-611,2024,1,0,0,2,0.0
M-611_13,M-611,2016,1,0,0,1,0.0
M-611_13,M-611,2017,3,0,0,3,0.0
M-611_13,M-611,2018,1,0,0,1,0.0
M-611_13,M-611,2019,1,0,0,1,0.0
M-611_13,M-611,2021,1,0,0,1,0.0
M-611_13,M-611,2022,2,0,0,2,0.0
