SECCION_ID,YEAR,CARRETERA,dominant_cause,n_dominant_accidents
A-1_11,2023,A-1,"Salida de la vía por la izquierda, otro tipo",2
A-1_11,2024,A-1,Colisión por alcance,2
A-1_12,2016,A-1,Caída,2
A-1_12,2017,A-1,Colisión por alcance,2
A-1_12,2018,A-1,Colisión lateral,3
A-1_12,2019,A-1,"Salida de la vía por la izquierda, otro tipo",1
A-1_12,2020,A-1,Colisión lateral,1
A-1_12,2021,A-1,Salida de la vía por la izquierda con colisión,2
A-1_12,2022,A-1,Colisión lateral,1
A-1_12,2023,A-1,Colisión lateral,1
A-1_12,2024,A-1,Colisión lateral,1
A-1_13,2016,A-1,Colisión por alcance,10
A-1_13,2017,A-1,Colisión por alcance,6
A-1_13,2018,A-1,Colisión por alcance,8
A-1_13,2019,A-1,Colisión por alcance,10
A-1_13,2020,A-1,Colisión por alcance,8
A-1_13,2021,A-1,Colisión fronto-lateral,2
A-1_13,2022,A-1,Colisión por alcance,8
A-1_13,2023,A-1,Colisión por alcance,4
A-1_13,2024,A-1,Colisión por alcance,6
A-1_14,2016,A-1,Colisión por alcance,5
A-1_14,2017,A-1,Colisión lateral,2
A-1_14,2018,A-1,Colisión múltiple,2
A-1_14,2019,A-1,Colisión por alcance,3
A-1_14,2020,A-1,Colisión por alcance,2
A-1_14,2021,A-1,Colisión múltiple,2
A-1_14,2022,A-1,Colisión por alcance,7
A-1_14,2023,A-1,Colisión múltiple,3
A-1_14,2024,A-1,Colisión por alcance,4
A-1_15,2016,A-1,Colisión por alcance,7
A-1_15,2017,A-1,Colisión por alcance,4
A-1_15,2018,A-1,Colisión por alcance,4
A-1_15,2019,A-1,Colisión fronto-lateral,1
A-1_15,2020,A-1,Colisión por alcance,2
A-1_15,2021,A-1,Colisión por alcance,4
A-1_15,2022,A-1,Colisión por alcance,3
A-1_15,2023,A-1,Colisión por alcance,3
A-1_15,2024,A-1,Colisión por alcance,2
A-1_16,2016,A-1,Colisión por alcance,4
A-1_16,2017,A-1,Colisión por alcance,5
A-1_16,2018,A-1,Colisión por alcance,6
A-1_16,2019,A-1,Colisión por alcance,11
A-1_16,2020,A-1,Caída,1
A-1_16,2021,A-1,Colisión lateral,3
A-1_16,2022,A-1,Colisión por alcance,3
A-1_16,2023,A-1,Colisión por alcance,4
A-1_16,2024,A-1,Colisión por alcance,4
A-1_17,2016,A-1,Colisión por alcance,11
A-1_17,2017,A-1,Colisión por alcance,18
A-1_17,2018,A-1,Colisión por alcance,12
A-1_17,2019,A-1,Colisión por alcance,9
A-1_17,2020,A-1,Colisión por alcance,3
A-1_17,2021,A-1,Colisión por alcance,5
A-1_17,2022,A-1,Colisión por alcance,6
A-1_17,2023,A-1,Colisión por alcance,15
A-1_17,2024,A-1,Colisión por alcance,5
A-1_18,2016,A-1,Colisión múltiple,2
A-1_18,2017,A-1,Colisión por alcance,3
A-1_18,2018,A-1,Colisión múltiple,3
A-1_18,2019,A-1,Colisión por alcance,3
A-1_18,2020,A-1,Colisión por alcance,5
A-1_18,2021,A-1,Colisión por alcance,6
A-1_18,2022,A-1,Colisión por alcance,4
A-1_18,2023,A-1,Colisión múltiple,1
A-1_18,2024,A-1,Colisión múltiple,2
A-1_19,2016,A-1,Colisión múltiple,3
A-1_19,2017,A-1,Caída,1
A-1_19,2018,A-1,Colisión múltiple,2
A-1_19,2019,A-1,Colisión múltiple,3
A-1_19,2020,A-1,Colisión por alcance,1
A-1_19,2021,A-1,Colisión múltiple,1
A-1_19,2022,A-1,Colisión por alcance,1
A-1_19,2023,A-1,Colisión lateral,1
A-1_19,2024,A-1,Salida de la vía por la derecha otro tipo,1
A-1_20,2016,A-1,Colisión por alcance,2
A-1_20,2017,A-1,Atropello a personas,1
A-1_20,2018,A-1,Colisión múltiple,1
A-1_20,2019,A-1,Colisión múltiple,2
A-1_20,2021,A-1,Colisión por alcance,2
A-1_20,2022,A-1,Colisión fronto-lateral,1
A-1_20,2023,A-1,Colisión lateral,1
A-1_20,2024,A-1,Colisión frontal,1
A-1_21,2016,A-1,Colisión por alcance,1
A-1_21,2017,A-1,Colisión lateral,1
A-1_21,2018,A-1,Colisión fronto-lateral,1
A-1_21,2019,A-1,Salida de la vía por la izquierda con colisión,1
A-1_21,2020,A-1,Colisión fronto-lateral,1
A-1_21,2021,A-1,Colisión lateral,1
A-1_21,2022,A-1,Colisión por alcance,1
A-1_21,2024,A-1,Colisión por alcance,2
A-1_22,2016,A-1,Colisión múltiple,1
A-1_22,2017,A-1,Colisión por alcance,2
A-1_22,2019,A-1,Salida de la vía por la izquierda con colisión,1
A-1_22,2021,A-1,Colisión por alcance,3
A-1_22,2022,A-1,Salida de la vía por la izquierda con colisión,1
A-1_22,2023,A-1,Colisión por alcance,1
A-1_23,2016,A-1,Colisión por alcance,2
A-1_23,2017,A-1,Colisión por alcance,1
A-1_23,2018,A-1,Colisión lateral,2
A-1_23,2019,A-1,Colisión lateral,1
A-1_23,2021,A-1,Salida de la vía por la derecha otro tipo,1
A-1_23,2023,A-1,Colisión lateral,1
A-1_24,2016,A-1,Colisión por alcance,4
A-1_24,2017,A-1,Colisión por alcance,4
A-1_24,2018,A-1,Colisión por alcance,1
A-1_24,2019,A-1,Colisión por alcance,1
A-1_24,2020,A-1,Colisión lateral,1
A-1_24,2021,A-1,Colisión por alcance,2
A-1_25,2018,A-1,Colisión por alcance,1
A-1_25,2019,A-1,Colisión por alcance,3
A-1_25,2020,A-1,Colisión lateral,1
A-1_25,2021,A-1,Colisión por alcance,2
A-1_25,2022,A-1,Colisión por alcance,1
A-1_25,2023,A-1,Colisión lateral,1
A-1_25,2024,A-1,Colisión contra obstáculo o elemento de la vía,1
A-1_26,2016,A-1,Colisión por alcance,1
A-1_26,2017,A-1,Colisión por alcance,2
A-1_26,2018,A-1,Colisión por alcance,2
A-1_26,2019,A-1,Colisión por alcance,2
A-1_26,2021,A-1,Caída,1
A-1_26,2023,A-1,Atropello a personas,1
A-1_27,2016,A-1,Colisión múltiple,2
A-1_27,2017,A-1,Colisión múltiple,2
A-1_27,2018,A-1,Colisión por alcance,2
A-1_27,2019,A-1,Colisión por alcance,2
A-1_27,2020,A-1,Colisión por alcance,2
A-1_27,2021,A-1,Colisión por alcance,2
A-1_27,2022,A-1,Salida de la vía por la izquierda con colisión,1
A-1_27,2023,A-1,Colisión por alcance,3
A-1_27,2024,A-1,Caída,1
A-1_28,2016,A-1,Colisión por alcance,3
A-1_28,2017,A-1,Atropello a personas,1
A-1_28,2018,A-1,Atropello a personas,1
A-1_28,2019,A-1,Colisión por alcance,7
A-1_28,2020,A-1,Colisión por alcance,1
A-1_28,2021,A-1,Colisión fronto-lateral,2
A-1_28,2022,A-1,Colisión por alcance,2
A-1_28,2023,A-1,Colisión por alcance,2
A-1_28,2024,A-1,Colisión lateral,1
A-1_29,2016,A-1,Colisión múltiple,1
A-1_29,2017,A-1,Colisión por alcance,1
A-1_29,2018,A-1,Colisión múltiple,1
A-1_29,2019,A-1,Caída,2
A-1_29,2020,A-1,Colisión por alcance,1
A-1_29,2021,A-1,Colisión por alcance,1
A-1_29,2022,A-1,Salida de la vía por la derecha con colisión,1
A-1_29,2023,A-1,Colisión múltiple,3
A-1_29,2024,A-1,Colisión múltiple,2
A-1_30,2016,A-1,Colisión fronto-lateral,1
A-1_30,2017,A-1,Atropello a personas,1
A-1_30,2018,A-1,Caída,1
A-1_30,2019,A-1,Caída,1
A-1_30,2020,A-1,Caída,1
A-1_30,2021,A-1,Colisión múltiple,1
A-1_30,2022,A-1,Colisión múltiple,1
A-1_30,2023,A-1,Colisión lateral,1
A-1_30,2024,A-1,Colisión por alcance,1
A-1_31,2017,A-1,Colisión por alcance,1
A-1_31,2019,A-1,Colisión múltiple,1
A-1_31,2021,A-1,Colisión por alcance,3
A-1_31,2022,A-1,Colisión fronto-lateral,1
A-1_32,2016,A-1,Colisión múltiple,1
A-1_32,2017,A-1,Salida de la vía por la derecha con colisión,1
A-1_32,2018,A-1,Colisión por alcance,2
A-1_32,2019,A-1,Colisión fronto-lateral,1
A-1_32,2021,A-1,Colisión por alcance,1
A-1_32,2022,A-1,Colisión por alcance,1
A-1_32,2023,A-1,Colisión múltiple,1
A-1_32,2024,A-1,Colisión por alcance,1
A-1_33,2016,A-1,Colisión por alcance,2
A-1_33,2017,A-1,Colisión múltiple,2
A-1_33,2018,A-1,Salida de la vía por la izquierda con vuelco,1
A-1_33,2021,A-1,Otro tipo de accidente,1
A-1_33,2022,A-1,Colisión fronto-lateral,1
A-1_33,2023,A-1,Colisión por alcance,1
A-1_33,2024,A-1,Salida de la vía por la derecha con vuelco,1
A-1_34,2016,A-1,Colisión frontal,1
A-1_34,2017,A-1,Colisión por alcance,3
A-1_34,2018,A-1,Colisión por alcance,2
A-1_34,2019,A-1,Colisión múltiple,2
A-1_34,2020,A-1,Colisión por alcance,2
A-1_34,2021,A-1,Colisión múltiple,1
A-1_34,2022,A-1,Colisión por alcance,3
A-1_34,2023,A-1,Caída,1
A-1_34,2024,A-1,Colisión múltiple,2
A-1_35,2017,A-1,Salida de la vía por la derecha con colisión,1
A-1_35,2018,A-1,Colisión múltiple,1
A-1_35,2021,A-1,"Salida de la vía por la izquierda, otro tipo",1
A-1_35,2022,A-1,Salida de la vía por la derecha con vuelco,1
A-1_35,2023,A-1,Colisión por alcance,1
A-1_35,2024,A-1,Colisión múltiple,1
A-1_36,2016,A-1,Colisión por alcance,1
A-1_36,2018,A-1,Colisión por alcance,1
A-1_36,2019,A-1,Colisión fronto-lateral,1
A-1_36,2020,A-1,Salida de la vía por la derecha con vuelco,1
A-1_36,2021,A-1,Colisión por alcance,1
A-1_36,2022,A-1,Colisión por alcance,1
A-1_36,2023,A-1,Atropello a animales,1
A-1_36,2024,A-1,Colisión por alcance,1
A-1_37,2016,A-1,Colisión múltiple,3
A-1_37,2017,A-1,Colisión múltiple,1
A-1_37,2018,A-1,Colisión lateral,1
A-1_37,2020,A-1,Otro tipo de accidente,1
A-1_37,2024,A-1,Colisión por alcance,1
A-1_38,2016,A-1,Colisión múltiple,1
A-1_38,2017,A-1,Salida de la vía por la derecha con vuelco,1
A-1_38,2019,A-1,Salida de la vía por la derecha con vuelco,1
A-1_38,2020,A-1,Salida de la vía por la derecha con colisión,1
A-1_38,2021,A-1,Colisión por alcance,2
A-1_38,2022,A-1,Colisión fronto-lateral,1
A-1_38,2023,A-1,Colisión por alcance,1
A-1_38,2024,A-1,Colisión por alcance,4
A-1_39,2016,A-1,Colisión múltiple,1
A-1_39,2017,A-1,Colisión contra obstáculo o elemento de la vía,1
A-1_39,2018,A-1,Colisión lateral,1
A-1_39,2020,A-1,Colisión por alcance,1
A-1_39,2021,A-1,Colisión múltiple,1
A-1_39,2022,A-1,Colisión múltiple,1
A-1_39,2023,A-1,Colisión por alcance,1
A-1_39,2024,A-1,Colisión lateral,1
A-1_40,2016,A-1,Colisión por alcance,1
A-1_40,2017,A-1,Salida de la vía por la derecha con vuelco,1
A-1_40,2018,A-1,Colisión por alcance,2
A-1_40,2020,A-1,Colisión fronto-lateral,1
A-1_40,2021,A-1,Salida de la vía por la izquierda con vuelco,1
A-1_40,2022,A-1,Colisión múltiple,1
A-1_40,2024,A-1,Colisión por alcance,1
A-1_41,2017,A-1,Colisión por alcance,1
A-1_41,2019,A-1,Salida de la vía por la derecha con colisión,1
A-1_41,2020,A-1,Colisión por alcance,2
A-1_41,2021,A-1,Salida de la vía por la derecha con vuelco,2
A-1_41,2022,A-1,Salida de la vía por la izquierda con colisión,1
A-1_41,2023,A-1,Colisión contra obstáculo o elemento de la vía,1
A-1_41,2024,A-1,Colisión por alcance,1
A-1_42,2016,A-1,Salida de la vía por la izquierda con colisión,1
A-1_42,2017,A-1,Colisión por alcance,1
A-1_42,2018,A-1,Salida de la vía por la derecha con vuelco,3
A-1_42,2021,A-1,Colisión múltiple,1
A-1_42,2022,A-1,Colisión por alcance,1
A-1_42,2024,A-1,Colisión por alcance,1
A-1_43,2019,A-1,Colisión fronto-lateral,1
A-1_43,2021,A-1,Colisión lateral,1
A-1_44,2019,A-1,Colisión múltiple,1
A-1_44,2020,A-1,Colisión lateral,1
A-1_44,2024,A-1,Colisión lateral,1
A-1_45,2016,A-1,Colisión por alcance,1
A-1_45,2017,A-1,Salida de la vía por la izquierda con colisión,1
A-1_45,2018,A-1,Colisión lateral,1
A-1_45,2019,A-1,Colisión por alcance,1
A-1_45,2020,A-1,Salida de la vía por la izquierda con colisión,1
A-1_45,2021,A-1,Colisión por alcance,1
A-1_45,2022,A-1,Colisión contra obstáculo o elemento de la vía,1
A-1_45,2023,A-1,Otro tipo de accidente,1
A-1_46,2018,A-1,Colisión por alcance,1
A-1_46,2019,A-1,Colisión múltiple,1
A-1_46,2020,A-1,Colisión múltiple,1
A-1_46,2022,A-1,Salida de la vía por la izquierda con colisión,1
A-1_46,2023,A-1,Colisión por alcance,2
A-1_46,2024,A-1,Salida de la vía por la derecha con vuelco,1
A-1_47,2016,A-1,Colisión por alcance,3
A-1_47,2017,A-1,Colisión lateral,1
A-1_47,2019,A-1,Colisión por alcance,1
A-1_47,2020,A-1,Colisión por alcance,1
A-1_47,2021,A-1,Colisión múltiple,1
A-1_47,2022,A-1,Colisión por alcance,2
A-1_47,2023,A-1,Colisión por alcance,2
A-1_47,2024,A-1,Colisión por alcance,2
A-1_48,2016,A-1,Colisión por alcance,1
A-1_48,2017,A-1,Colisión por alcance,4
A-1_48,2018,A-1,Colisión por alcance,1
A-1_48,2019,A-1,Colisión por alcance,1
A-1_48,2020,A-1,Salida de la vía por la derecha otro tipo,1
A-1_48,2023,A-1,Colisión por alcance,4
A-1_48,2024,A-1,Salida de la vía por la derecha con colisión,1
A-1_49,2018,A-1,Salida de la vía por la izquierda con vuelco,1
A-1_49,2019,A-1,Colisión múltiple,1
A-1_49,2020,A-1,Salida de la vía por la derecha con despeñamiento,1
A-1_49,2023,A-1,Salida de la vía por la derecha con colisión,1
A-1_50,2017,A-1,Colisión por alcance,1
A-1_50,2018,A-1,Colisión por alcance,1
A-1_50,2019,A-1,Salida de la vía por la derecha con colisión,1
A-1_50,2020,A-1,Colisión por alcance,1
A-1_50,2021,A-1,Atropello a animales,1
A-1_50,2022,A-1,Colisión por alcance,1
A-1_50,2023,A-1,"Salida de la vía por la izquierda, otro tipo",1
A-1_50,2024,A-1,Colisión por alcance,1
A-1_51,2016,A-1,Salida de la vía por la derecha con vuelco,1
A-1_51,2017,A-1,Salida de la vía por la derecha otro tipo,1
A-1_51,2020,A-1,Colisión por alcance,1
A-1_51,2021,A-1,Salida de la vía por la izquierda con colisión,1
A-1_51,2022,A-1,Salida de la vía por la izquierda con colisión,1
A-1_51,2023,A-1,Colisión por alcance,1
A-1_51,2024,A-1,Salida de la vía por la derecha con colisión,1
A-1_52,2017,A-1,Colisión por alcance,2
A-1_52,2018,A-1,Salida de la vía por la izquierda con colisión,1
A-1_52,2019,A-1,Salida de la vía por la derecha con vuelco,1
A-1_52,2021,A-1,Salida de la vía por la derecha con vuelco,1
A-1_52,2024,A-1,"Salida de la vía por la izquierda, otro tipo",1
A-1_53,2016,A-1,Colisión por alcance,1
A-1_53,2019,A-1,Colisión lateral,1
A-1_53,2021,A-1,Colisión por alcance,1
A-1_53,2022,A-1,Salida de la vía por la derecha con vuelco,1
A-1_53,2023,A-1,Salida de la vía por la derecha otro tipo,1
A-1_53,2024,A-1,Colisión por alcance,2
A-1_54,2016,A-1,Salida de la vía por la derecha otro tipo,1
A-1_54,2017,A-1,Colisión por alcance,1
A-1_54,2018,A-1,Colisión múltiple,1
A-1_54,2019,A-1,Colisión por alcance,1
A-1_54,2024,A-1,Salida de la vía por la derecha con colisión,1
A-1_55,2017,A-1,Atropello a animales,1
A-1_55,2020,A-1,Colisión por alcance,1
A-1_55,2023,A-1,Colisión lateral,1
A-1_56,2017,A-1,Colisión múltiple,1
A-1_56,2018,A-1,Colisión múltiple,1
A-1_56,2019,A-1,Colisión fronto-lateral,1
A-1_56,2022,A-1,Colisión por alcance,1
A-1_57,2016,A-1,Salida de la vía por la derecha con vuelco,1
A-1_57,2017,A-1,Colisión por alcance,1
A-1_57,2023,A-1,Salida de la vía por la derecha con vuelco,1
A-1_57,2024,A-1,Salida de la vía por la derecha con vuelco,1
A-1_59,2018,A-1,"Salida de la vía por la izquierda, otro tipo",1
A-1_60,2016,A-1,Salida de la vía por la izquierda con colisión,1
A-1_60,2019,A-1,Salida de la vía por la izquierda con colisión,1
A-1_60,2022,A-1,Salida de la vía por la derecha con colisión,1
A-1_60,2023,A-1,Salida de la vía por la derecha con colisión,1
A-1_61,2016,A-1,Colisión múltiple,1
A-1_61,2019,A-1,Salida de la vía por la derecha con colisión,1
A-1_61,2020,A-1,Colisión por alcance,1
A-1_62,2017,A-1,Colisión por alcance,1
A-1_62,2020,A-1,Salida de la vía por la derecha con colisión,1
A-1_62,2021,A-1,Atropello a animales,1
A-1_62,2022,A-1,Colisión por alcance,1
A-1_63,2016,A-1,Colisión por alcance,2
A-1_63,2017,A-1,Salida de la vía por la derecha con colisión,1
A-1_63,2018,A-1,Colisión por alcance,1
A-1_64,2016,A-1,Salida de la vía por la derecha otro tipo,1
A-1_65,2016,A-1,Colisión múltiple,1
A-1_65,2017,A-1,Colisión por alcance,1
A-1_65,2018,A-1,Colisión por alcance,3
A-1_65,2019,A-1,Colisión por alcance,1
A-1_65,2020,A-1,Colisión por alcance,1
A-1_65,2021,A-1,Caída,1
A-1_65,2023,A-1,Colisión por alcance,1
A-1_66,2016,A-1,Colisión por alcance,2
A-1_66,2022,A-1,"Salida de la vía por la izquierda, otro tipo",1
A-1_66,2024,A-1,Colisión lateral,1
A-1_67,2018,A-1,Salida de la vía por la izquierda con vuelco,1
A-1_67,2019,A-1,Colisión múltiple,1
A-1_67,2024,A-1,Salida de la vía por la derecha con colisión,1
A-1_68,2017,A-1,Colisión múltiple,1
A-1_68,2018,A-1,Colisión por alcance,1
A-1_68,2019,A-1,Colisión por alcance,1
A-1_68,2022,A-1,Colisión por alcance,1
A-1_69,2016,A-1,Colisión por alcance,1
A-1_69,2017,A-1,Salida de la vía por la derecha con colisión,2
A-1_69,2019,A-1,Colisión múltiple,1
A-1_69,2020,A-1,Colisión múltiple,1
A-1_69,2021,A-1,Colisión múltiple,1
A-1_69,2022,A-1,Salida de la vía por la derecha con colisión,1
A-1_69,2023,A-1,Colisión múltiple,1
A-1_69,2024,A-1,Colisión múltiple,1
A-1_71,2018,A-1,Colisión lateral,1
A-1_71,2019,A-1,Salida de la vía por la derecha con vuelco,2
A-1_71,2021,A-1,"Salida de la vía por la izquierda, otro tipo",1
A-1_71,2023,A-1,Colisión lateral,1
A-1_72,2018,A-1,"Salida de la vía por la izquierda, otro tipo",1
A-1_73,2019,A-1,Colisión lateral,1
A-1_73,2020,A-1,Salida de la vía por la izquierda con colisión,1
A-1_73,2024,A-1,Colisión fronto-lateral,1
A-1_74,2017,A-1,Colisión lateral,1
A-1_74,2018,A-1,Colisión por alcance,1
A-1_74,2019,A-1,Atropello a personas,1
A-1_74,2020,A-1,Salida de la vía por la izquierda con colisión,1
A-1_74,2021,A-1,Colisión múltiple,1
A-1_74,2022,A-1,Salida de la vía por la izquierda con colisión,1
A-1_75,2018,A-1,Colisión por alcance,1
A-1_75,2019,A-1,Salida de la vía por la izquierda con vuelco,1
A-1_76,2023,A-1,Colisión por alcance,1
A-1_76,2024,A-1,"Salida de la vía por la izquierda, otro tipo",1
A-1_77,2016,A-1,Caída,1
A-1_77,2019,A-1,Salida de la vía por la derecha con vuelco,1
A-1_77,2024,A-1,Colisión múltiple,1
A-1_78,2016,A-1,Colisión por alcance,1
A-1_79,2018,A-1,Salida de la vía por la izquierda con despeñamiento,1
A-1_79,2019,A-1,Salida de la vía por la derecha con vuelco,1
A-1_80,2021,A-1,Salida de la vía por la derecha otro tipo,1
A-1_80,2023,A-1,Colisión lateral,1
A-1_81,2021,A-1,Salida de la vía por la derecha con colisión,1
A-1_81,2022,A-1,Salida de la vía por la derecha con colisión,1
A-1_81,2024,A-1,Colisión múltiple,1
A-1_82,2017,A-1,Colisión por alcance,1
A-1_82,2021,A-1,Colisión fronto-lateral,1
A-1_82,2023,A-1,Salida de la vía por la izquierda con vuelco,1
A-1_83,2021,A-1,Colisión lateral,1
A-1_84,2016,A-1,Salida de la vía por la izquierda con colisión,1
A-1_85,2021,A-1,Salida de la vía por la derecha con vuelco,1
A-1_85,2022,A-1,Salida de la vía por la derecha con vuelco,1
A-1_86,2016,A-1,Colisión por alcance,1
A-1_86,2017,A-1,"Salida de la vía por la izquierda, otro tipo",1
A-1_86,2023,A-1,Colisión por alcance,1
A-1_86,2024,A-1,Salida de la vía por la izquierda con colisión,1
A-1_87,2024,A-1,Salida de la vía por la izquierda con colisión,1
A-1_88,2018,A-1,Salida de la vía por la derecha con colisión,1
A-1_89,2016,A-1,Salida de la vía por la derecha con despeñamiento,1
A-1_89,2018,A-1,Colisión por alcance,1
A-1_89,2023,A-1,Colisión por alcance,1
A-1_9,2016,A-1,Colisión por alcance,3
A-1_9,2018,A-1,Colisión por alcance,2
A-1_9,2019,A-1,Colisión lateral,2
A-1_9,2020,A-1,Salida de la vía por la derecha con colisión,1
A-1_9,2021,A-1,Caída,1
A-1_9,2023,A-1,Colisión por alcance,1
A-1_9,2024,A-1,Colisión lateral,1
A-1_90,2016,A-1,Colisión por alcance,1
A-1_90,2017,A-1,Colisión por alcance,1
A-1_90,2018,A-1,Salida de la vía por la derecha con vuelco,1
A-1_90,2022,A-1,Salida de la vía por la izquierda con colisión,1
A-1_90,2024,A-1,Salida de la vía por la derecha con colisión,1
A-1_91,2017,A-1,Colisión fronto-lateral,1
A-1_91,2023,A-1,Salida de la vía por la izquierda con colisión,1
A-1_92,2016,A-1,Salida de la vía por la derecha otro tipo,1
A-1_92,2017,A-1,"Salida de la vía por la izquierda, otro tipo",1
A-1_92,2020,A-1,Salida de la vía por la izquierda con colisión,1
A-1_92,2021,A-1,Colisión por alcance,1
A-1_92,2022,A-1,Salida de la vía por la izquierda con colisión,1
A-1_92,2023,A-1,Salida de la vía por la izquierda con colisión,1
A-1_92,2024,A-1,Salida de la vía por la izquierda con colisión,1
A-1_93,2018,A-1,Colisión por alcance,1
A-1_93,2019,A-1,Colisión múltiple,1
A-1_93,2023,A-1,Colisión por alcance,1
A-1_94,2016,A-1,Salida de la vía por la izquierda con vuelco,1
A-1_94,2019,A-1,Salida de la vía por la izquierda con despeñamiento,1
A-1_94,2022,A-1,Salida de la vía por la izquierda con colisión,1
A-1_94,2024,A-1,Colisión contra obstáculo o elemento de la vía,1
A-1_95,2023,A-1,Colisión por alcance,1
A-1_95,2024,A-1,Salida de la vía por la izquierda con colisión,1
A-2 C.S_38,2019,A-2 C.S,Colisión por alcance,1
A-2 CAMBIO_28,2019,A-2 CAMBIO,Colisión lateral,1
A-2 CS_33,2019,A-2 CS,"Salida de la vía por la izquierda, otro tipo",1
A-2 V.S_16,2019,A-2 V.S,Salida de la vía por la izquierda con colisión,1
A-2 VS_30,2019,A-2 VS,Colisión múltiple,1
"A-2, V.S._14",2019,"A-2, V.S.",Colisión lateral,1
A-2_10,2016,A-2,Colisión por alcance,4
A-2_10,2017,A-2,Colisión por alcance,6
A-2_10,2018,A-2,Colisión contra obstáculo o elemento de la vía,1
A-2_10,2019,A-2,Colisión por alcance,2
A-2_10,2020,A-2,Salida de la vía por la derecha con colisión,2
A-2_10,2021,A-2,Colisión fronto-lateral,1
A-2_10,2022,A-2,Colisión por alcance,3
A-2_10,2023,A-2,Colisión múltiple,4
A-2_10,2024,A-2,Colisión por alcance,2
A-2_11,2016,A-2,Atropello a personas,1
A-2_11,2017,A-2,Colisión múltiple,1
A-2_11,2018,A-2,Colisión fronto-lateral,1
A-2_11,2019,A-2,Colisión múltiple,2
A-2_11,2020,A-2,Colisión por alcance,4
A-2_11,2021,A-2,Colisión múltiple,2
A-2_11,2022,A-2,Colisión por alcance,3
A-2_11,2023,A-2,Caída,1
A-2_11,2024,A-2,Colisión múltiple,1
A-2_12,2016,A-2,Colisión por alcance,3
A-2_12,2017,A-2,Colisión por alcance,10
A-2_12,2018,A-2,Colisión por alcance,8
A-2_12,2019,A-2,Colisión por alcance,3
A-2_12,2020,A-2,Colisión lateral,1
A-2_12,2021,A-2,Colisión múltiple,3
A-2_12,2022,A-2,Colisión por alcance,4
A-2_12,2023,A-2,Colisión por alcance,3
A-2_12,2024,A-2,Colisión por alcance,4
A-2_13,2016,A-2,Colisión por alcance,3
A-2_13,2017,A-2,Colisión por alcance,4
A-2_13,2018,A-2,Caída,1
A-2_13,2019,A-2,Colisión por alcance,2
A-2_13,2020,A-2,Salida de la vía por la izquierda con vuelco,1
A-2_13,2021,A-2,Colisión múltiple,1
A-2_13,2024,A-2,Colisión por alcance,1
A-2_14,2016,A-2,Salida de la vía por la derecha con colisión,1
A-2_14,2017,A-2,Colisión por alcance,2
A-2_14,2018,A-2,Colisión por alcance,1
A-2_14,2019,A-2,Colisión fronto-lateral,1
A-2_14,2020,A-2,Colisión por alcance,3
A-2_14,2021,A-2,Colisión por alcance,2
A-2_14,2022,A-2,Colisión fronto-lateral,2
A-2_14,2023,A-2,Colisión múltiple,2
A-2_14,2024,A-2,Colisión múltiple,1
A-2_15,2016,A-2,Colisión por alcance,4
A-2_15,2017,A-2,Colisión por alcance,2
A-2_15,2018,A-2,Atropello a personas,1
A-2_15,2019,A-2,Colisión lateral,2
A-2_15,2020,A-2,Colisión fronto-lateral,1
A-2_15,2021,A-2,Colisión por alcance,2
A-2_15,2022,A-2,Colisión lateral,2
A-2_15,2023,A-2,Colisión por alcance,2
A-2_15,2024,A-2,Colisión por alcance,3
A-2_16,2016,A-2,Colisión por alcance,2
A-2_16,2017,A-2,Colisión múltiple,2
A-2_16,2018,A-2,Colisión múltiple,3
A-2_16,2019,A-2,Colisión por alcance,3
A-2_16,2020,A-2,Colisión fronto-lateral,1
A-2_16,2021,A-2,Colisión lateral,2
A-2_16,2022,A-2,Atropello a personas,1
A-2_16,2023,A-2,Colisión múltiple,5
A-2_17,2016,A-2,Colisión múltiple,4
A-2_17,2017,A-2,Colisión por alcance,3
A-2_17,2018,A-2,Colisión lateral,4
A-2_17,2019,A-2,Colisión múltiple,2
A-2_17,2020,A-2,Colisión múltiple,1
A-2_17,2021,A-2,Colisión por alcance,5
A-2_17,2022,A-2,Atropello a personas,1
A-2_17,2023,A-2,Colisión por alcance,6
A-2_17,2024,A-2,Colisión lateral,1
A-2_18,2016,A-2,Colisión lateral,5
A-2_18,2017,A-2,Colisión por alcance,4
A-2_18,2018,A-2,Colisión por alcance,5
A-2_18,2019,A-2,Colisión por alcance,7
A-2_18,2020,A-2,Colisión por alcance,2
A-2_18,2021,A-2,Colisión por alcance,5
A-2_18,2022,A-2,Colisión por alcance,5
A-2_18,2023,A-2,Colisión por alcance,3
A-2_18,2024,A-2,Colisión por alcance,4
A-2_19,2016,A-2,Colisión por alcance,6
A-2_19,2017,A-2,Colisión por alcance,4
A-2_19,2018,A-2,Colisión lateral,3
A-2_19,2019,A-2,Colisión por alcance,5
A-2_19,2020,A-2,Colisión por alcance,2
A-2_19,2021,A-2,Colisión por alcance,3
A-2_19,2022,A-2,Colisión múltiple,4
A-2_19,2023,A-2,Colisión por alcance,2
A-2_19,2024,A-2,Colisión por alcance,2
A-2_20,2016,A-2,Colisión por alcance,10
A-2_20,2017,A-2,Colisión por alcance,6
A-2_20,2018,A-2,Colisión múltiple,8
A-2_20,2019,A-2,Colisión por alcance,5
A-2_20,2020,A-2,Colisión por alcance,3
A-2_20,2021,A-2,Colisión por alcance,3
A-2_20,2022,A-2,Colisión múltiple,6
